InvoiceID,PayerAccountId,LinkedAccountId,RecordType,RecordID,BillingPeriodStartDate,BillingPeriodEndDate,InvoiceDate,PayerAccountName,LinkedAccountName,TaxationAddress,PayerPONumber,ProductCode,ProductName,SellerOfRecord,UsageType,Operation,RateId,ItemDescription,UsageStartDate,UsageEndDate,UsageQuantity,BlendedRate,CurrencyCode,CostBeforeTax,Credits,TaxAmount,TaxType,TotalCost
48814732,331710882920,908611282160,LinkedLineItem,400000000235005000,01/01/2015 00:00:00,31/01/2015 23:59:00,03/02/2015 08:47:00,Dedalus Consolidada,Anhanguera FV,"Av. Eng. Luiz Carlos Berrini 550, cj.32, Sao Paulo, SP, 04571000, BR",,AmazonEC2,Amazon Elastic Compute Cloud,"Amazon Web Services, Inc.",EBS:VolumeUsage,,3746617,$0.05 per GB-month of Magnetic provisioned storage - US East (Northern Virginia),08/01/2015 20:29:00,31/01/2015 23:59:00,"3.677,50268881","0,0499999999",USD,"183,88","0,00",0,None,"183,88"
48814732,331710882920,908611282160,LinkedLineItem,400000000223687000,01/01/2015 00:00:00,31/01/2015 23:59:00,03/02/2015 08:47:00,Dedalus Consolidada,Anhanguera FV,"Av. Eng. Luiz Carlos Berrini 550, cj.32, Sao Paulo, SP, 04571000, BR",,AWSDataTransfer,AWS Data Transfer,"Amazon Web Services, Inc.",EU-DataTransfer-In-Bytes,,3510877,$0.000 per GB - data transfer in per month,06/01/2015 16:09:00,31/01/2015 23:59:00,"0,00000043","0,0000000000",USD,"0,00","0,00",0,None,"0,00"
48814732,331710882920,908611282160,LinkedLineItem,400000000220751000,01/01/2015 00:00:00,31/01/2015 23:59:00,03/02/2015 08:47:00,Dedalus Consolidada,Anhanguera FV,"Av. Eng. Luiz Carlos Berrini 550, cj.32, Sao Paulo, SP, 04571000, BR",,AWSDataTransfer,AWS Data Transfer,"Amazon Web Services, Inc.",USE1-EU-AWS-In-Bytes,,3510822,$0.00 per GB - US East (Northern Virginia) data transfer from EU (Ireland),06/01/2015 16:09:00,31/01/2015 23:59:00,"0,00000048","0,0000000000",USD,"0,00","0,00",0,None,"0,00"
48814732,331710882920,908611282160,LinkedLineItem,400000000225703000,01/01/2015 00:00:00,31/01/2015 23:59:00,03/02/2015 08:47:00,Dedalus Consolidada,Anhanguera FV,"Av. Eng. Luiz Carlos Berrini 550, cj.32, Sao Paulo, SP, 04571000, BR",,AWSDataTransfer,AWS Data Transfer,"Amazon Web Services, Inc.",USE1-USW1-AWS-In-Bytes,,3510836,$0.00 per GB - US East (Northern Virginia) data transfer from US West (Northern California),06/01/2015 16:09:00,31/01/2015 23:59:00,"0,00000044","0,0000000000",USD,"0,00","0,00",0,None,"0,00"
48814732,331710882920,908611282160,LinkedLineItem,400000000224680000,01/01/2015 00:00:00,31/01/2015 23:59:00,03/02/2015 08:47:00,Dedalus Consolidada,Anhanguera FV,"Av. Eng. Luiz Carlos Berrini 550, cj.32, Sao Paulo, SP, 04571000, BR",,AWSDataTransfer,AWS Data Transfer,"Amazon Web Services, Inc.",USW1-DataTransfer-In-Bytes,,3510860,$0.000 per GB - data transfer in per month,06/01/2015 16:09:00,31/01/2015 23:59:00,"0,00000042","0,0000000000",USD,"0,00","0,00",0,None,"0,00"
48814732,331710882920,908611282160,LinkedLineItem,400000000224680000,01/01/2015 00:00:00,31/01/2015 23:59:00,03/02/2015 08:47:00,Dedalus Consolidada,Anhanguera FV,"Av. Eng. Luiz Carlos Berrini 550, cj.32, Sao Paulo, SP, 04571000, BR",,AWSDataTransfer,AWS Data Transfer,"Amazon Web Services, Inc.",APS1-DataTransfer-Out-Bytes,,3510887,$0.000 per GB - first 1 GB of data transferred out per month,06/01/2015 16:09:00,31/01/2015 23:59:00,"0,00000427","0,0000000000",USD,"0,00","0,00",0,None,"0,00"
48814732,331710882920,908611282160,LinkedLineItem,400000000226064000,01/01/2015 00:00:00,31/01/2015 23:59:00,03/02/2015 08:47:00,Dedalus Consolidada,Anhanguera FV,"Av. Eng. Luiz Carlos Berrini 550, cj.32, Sao Paulo, SP, 04571000, BR",,AmazonEC2,Amazon Elastic Compute Cloud,"Amazon Web Services, Inc.",BoxUsage:m3.medium,RunInstances,2252034,"USD 0.027 per Linux/UNIX (Amazon VPC), m3.medium instance-hour (or partial hour)",08/01/2015 20:29:00,26/01/2015 12:30:00,"204,00000000","0,0692841324",USD,"14,13","0,00",0,None,"14,13"
48814732,331710882920,908611282160,LinkedLineItem,400000000225981000,01/01/2015 00:00:00,31/01/2015 23:59:00,03/02/2015 08:47:00,Dedalus Consolidada,Anhanguera FV,"Av. Eng. Luiz Carlos Berrini 550, cj.32, Sao Paulo, SP, 04571000, BR",,AmazonEC2,Amazon Elastic Compute Cloud,"Amazon Web Services, Inc.",BoxUsage:m3.xlarge,RunInstances:000g,3781606,"SUSE Linux, m3.xlarge instance-hours used this month",20/01/2015 11:03:00,27/01/2015 17:27:00,"174,00000000","0,2940554943",USD,"51,17","0,00",0,None,"51,17"
48814732,331710882920,908611282160,LinkedLineItem,400000000224680000,01/01/2015 00:00:00,31/01/2015 23:59:00,03/02/2015 08:47:00,Dedalus Consolidada,Anhanguera FV,"Av. Eng. Luiz Carlos Berrini 550, cj.32, Sao Paulo, SP, 04571000, BR",,AmazonSNS,Amazon Simple Notification Service,"Amazon Web Services, Inc.",EU-Requests-Tier1,,3305162,"First 1,000,000 Amazon SNS API Requests per month are free",06/01/2015 16:11:00,31/01/2015 23:59:00,"10,00000000","0,0000000000",USD,"0,00","0,00",0,None,"0,00"
48814732,331710882920,908611282160,LinkedLineItem,400000000224680000,01/01/2015 00:00:00,31/01/2015 23:59:00,03/02/2015 08:47:00,Dedalus Consolidada,Anhanguera FV,"Av. Eng. Luiz Carlos Berrini 550, cj.32, Sao Paulo, SP, 04571000, BR",,AWSDataTransfer,AWS Data Transfer,"Amazon Web Services, Inc.",USW1-DataTransfer-Out-Bytes,,3510858,$0.090 per GB - up to 10 TB / month data transfer out,06/01/2015 16:09:00,31/01/2015 23:59:00,"0,00000410","0,0000000000",USD,"0,00","0,00",0,None,"0,00"
48814732,331710882920,908611282160,LinkedLineItem,400000000220893000,01/01/2015 00:00:00,31/01/2015 23:59:00,03/02/2015 08:47:00,Dedalus Consolidada,Anhanguera FV,"Av. Eng. Luiz Carlos Berrini 550, cj.32, Sao Paulo, SP, 04571000, BR",,AmazonEC2,Amazon Elastic Compute Cloud,"Amazon Web Services, Inc.",ElasticIP:Remap,,3746746,$0.10 per Elastic IP address remap - additional remap / month over 100,14/01/2015 23:30:00,20/01/2015 11:03:00,"7,00000000","0,1000000000",USD,"0,70","0,00",0,None,"0,70"
48814732,331710882920,908611282160,LinkedLineItem,400000000224947000,01/01/2015 00:00:00,31/01/2015 23:59:00,03/02/2015 08:47:00,Dedalus Consolidada,Anhanguera FV,"Av. Eng. Luiz Carlos Berrini 550, cj.32, Sao Paulo, SP, 04571000, BR",,AWSDataTransfer,AWS Data Transfer,"Amazon Web Services, Inc.",USE1-EUC1-AWS-Out-Bytes,,3510819,$0.02 per GB - US East (Northern Virginia) data transfer to EUC1 (FRA),06/01/2015 16:09:00,31/01/2015 23:59:00,"0,00000011","0,0000000000",USD,"0,00","0,00",0,None,"0,00"
48814732,331710882920,908611282160,LinkedLineItem,400000000235065000,01/01/2015 00:00:00,31/01/2015 23:59:00,03/02/2015 08:47:00,Dedalus Consolidada,Anhanguera FV,"Av. Eng. Luiz Carlos Berrini 550, cj.32, Sao Paulo, SP, 04571000, BR",,AWSDataTransfer,AWS Data Transfer,"Amazon Web Services, Inc.",USE1-EU-AWS-Out-Bytes,,3510821,$0.02 per GB - US East (Northern Virginia) data transfer to EU (Ireland),06/01/2015 16:09:00,31/01/2015 23:59:00,"0,00000011","0,0000000000",USD,"0,00","0,00",0,None,"0,00"
48814732,331710882920,908611282160,LinkedLineItem,400000000226109000,01/01/2015 00:00:00,31/01/2015 23:59:00,03/02/2015 08:47:00,Dedalus Consolidada,Anhanguera FV,"Av. Eng. Luiz Carlos Berrini 550, cj.32, Sao Paulo, SP, 04571000, BR",,AmazonEC2,Amazon Elastic Compute Cloud,"Amazon Web Services, Inc.",DataProcessing-Bytes,LoadBalancing,3746823,$0.008 per GB Data Processed by the LoadBalancer,06/01/2015 16:09:00,31/01/2015 23:59:00,"5,53487393","0,0080001822",USD,"0,04","0,00",0,None,"0,04"
48814732,331710882920,908611282160,LinkedLineItem,400000000224680000,01/01/2015 00:00:00,31/01/2015 23:59:00,03/02/2015 08:47:00,Dedalus Consolidada,Anhanguera FV,"Av. Eng. Luiz Carlos Berrini 550, cj.32, Sao Paulo, SP, 04571000, BR",,AWSDataTransfer,AWS Data Transfer,"Amazon Web Services, Inc.",EU-DataTransfer-Out-Bytes,,3510878,$0.000 per GB - first 1 GB of data transferred out per month,06/01/2015 16:09:00,31/01/2015 23:59:00,"0,00000410","0,0000000000",USD,"0,00","0,00",0,None,"0,00"
48814732,331710882920,908611282160,LinkedLineItem,400000000226109000,01/01/2015 00:00:00,31/01/2015 23:59:00,03/02/2015 08:47:00,Dedalus Consolidada,Anhanguera FV,"Av. Eng. Luiz Carlos Berrini 550, cj.32, Sao Paulo, SP, 04571000, BR",,AmazonEC2,Amazon Elastic Compute Cloud,"Amazon Web Services, Inc.",BoxUsage:m3.large,RunInstances:0010,3746344,$0.200 per On Demand RHEL m3.large Instance Hour,08/01/2015 20:29:00,31/01/2015 23:59:00,"972,00000000","0,2000000000",USD,"194,40","0,00",0,None,"194,40"
48814732,331710882920,908611282160,LinkedLineItem,400000000224680000,01/01/2015 00:00:00,31/01/2015 23:59:00,03/02/2015 08:47:00,Dedalus Consolidada,Anhanguera FV,"Av. Eng. Luiz Carlos Berrini 550, cj.32, Sao Paulo, SP, 04571000, BR",,AmazonSNS,Amazon Simple Notification Service,"Amazon Web Services, Inc.",USW2-Requests-Tier1,,3305161,"First 1,000,000 Amazon SNS API Requests per month are free",06/01/2015 16:11:00,31/01/2015 23:59:00,"10,00000000","0,0000000000",USD,"0,00","0,00",0,None,"0,00"
48814732,331710882920,908611282160,LinkedLineItem,400000000223687000,01/01/2015 00:00:00,31/01/2015 23:59:00,03/02/2015 08:47:00,Dedalus Consolidada,Anhanguera FV,"Av. Eng. Luiz Carlos Berrini 550, cj.32, Sao Paulo, SP, 04571000, BR",,AWSDataTransfer,AWS Data Transfer,"Amazon Web Services, Inc.",EUC1-DataTransfer-In-Bytes,,3510867,$0.000 per GB - data transfer in per month,06/01/2015 16:09:00,31/01/2015 23:59:00,"0,00000043","0,0000000000",USD,"0,00","0,00",0,None,"0,00"
48814732,331710882920,908611282160,LinkedLineItem,400000000226109000,01/01/2015 00:00:00,31/01/2015 23:59:00,03/02/2015 08:47:00,Dedalus Consolidada,Anhanguera FV,"Av. Eng. Luiz Carlos Berrini 550, cj.32, Sao Paulo, SP, 04571000, BR",,AmazonEC2,Amazon Elastic Compute Cloud,"Amazon Web Services, Inc.",EBS:VolumeIOUsage,,3746619,$0.05 per 1 million I/O requests - US East (Northern Virginia),08/01/2015 20:29:00,31/01/2015 23:59:00,"158.763.149,00000000","0,0000000500",USD,"7,94","0,00",0,None,"7,94"
48814732,331710882920,908611282160,LinkedLineItem,400000000226064000,01/01/2015 00:00:00,31/01/2015 23:59:00,03/02/2015 08:47:00,Dedalus Consolidada,Anhanguera FV,"Av. Eng. Luiz Carlos Berrini 550, cj.32, Sao Paulo, SP, 04571000, BR",,AmazonEC2,Amazon Elastic Compute Cloud,"Amazon Web Services, Inc.",CW:MetricMonitorUsage,,3746754,$0.50 per metric-month,20/01/2015 11:03:00,26/01/2015 12:30:00,"0,16935486","0,4999974610",USD,"0,08","0,00",0,None,"0,08"
48814732,331710882920,908611282160,LinkedLineItem,400000000224680000,01/01/2015 00:00:00,31/01/2015 23:59:00,03/02/2015 08:47:00,Dedalus Consolidada,Anhanguera FV,"Av. Eng. Luiz Carlos Berrini 550, cj.32, Sao Paulo, SP, 04571000, BR",,AmazonSNS,Amazon Simple Notification Service,"Amazon Web Services, Inc.",EUC1-DeliveryAttempts-SQS,,3305184,There is no charge for SQS Notifications,06/01/2015 16:11:00,31/01/2015 23:59:00,"3,00000000","0,0000000000",USD,"0,00","0,00",0,None,"0,00"
48814732,331710882920,908611282160,LinkedLineItem,400000000235065000,01/01/2015 00:00:00,31/01/2015 23:59:00,03/02/2015 08:47:00,Dedalus Consolidada,Anhanguera FV,"Av. Eng. Luiz Carlos Berrini 550, cj.32, Sao Paulo, SP, 04571000, BR",,AmazonEC2,Amazon Elastic Compute Cloud,"Amazon Web Services, Inc.",BoxUsage:m3.xlarge,RunInstances:000g,3746339,$0.380 per On Demand SUSE m3.xlarge Instance Hour,08/01/2015 20:29:00,31/01/2015 23:59:00,"291,00000000","0,3503981271",USD,"101,97","0,00",0,None,"101,97"
48814732,331710882920,908611282160,LinkedLineItem,400000000224680000,01/01/2015 00:00:00,31/01/2015 23:59:00,03/02/2015 08:47:00,Dedalus Consolidada,Anhanguera FV,"Av. Eng. Luiz Carlos Berrini 550, cj.32, Sao Paulo, SP, 04571000, BR",,AmazonSNS,Amazon Simple Notification Service,"Amazon Web Services, Inc.",APS2-Requests-Tier1,,3305164,"First 1,000,000 Amazon SNS API Requests per month are free",06/01/2015 16:11:00,31/01/2015 23:59:00,"10,00000000","0,0000000000",USD,"0,00","0,00",0,None,"0,00"
48814732,331710882920,908611282160,LinkedLineItem,400000000233015000,01/01/2015 00:00:00,31/01/2015 23:59:00,03/02/2015 08:47:00,Dedalus Consolidada,Anhanguera FV,"Av. Eng. Luiz Carlos Berrini 550, cj.32, Sao Paulo, SP, 04571000, BR",,AmazonEC2,Amazon Elastic Compute Cloud,"Amazon Web Services, Inc.",EBS:SnapshotUsage,,3746620,$0.095 per GB-Month of snapshot data stored - US East (Northern Virginia),13/01/2015 21:00:00,31/01/2015 23:59:00,"788,84558521","0,0950000005",USD,"74,94","0,00",0,None,"74,94"
48814732,331710882920,908611282160,LinkedLineItem,400000000224680000,01/01/2015 00:00:00,31/01/2015 23:59:00,03/02/2015 08:47:00,Dedalus Consolidada,Anhanguera FV,"Av. Eng. Luiz Carlos Berrini 550, cj.32, Sao Paulo, SP, 04571000, BR",,AmazonSNS,Amazon Simple Notification Service,"Amazon Web Services, Inc.",APS2-DeliveryAttempts-SQS,,3305180,There is no charge for SQS Notifications,06/01/2015 16:11:00,31/01/2015 23:59:00,"3,00000000","0,0000000000",USD,"0,00","0,00",0,None,"0,00"
48814732,331710882920,908611282160,LinkedLineItem,400000000223687000,01/01/2015 00:00:00,31/01/2015 23:59:00,03/02/2015 08:47:00,Dedalus Consolidada,Anhanguera FV,"Av. Eng. Luiz Carlos Berrini 550, cj.32, Sao Paulo, SP, 04571000, BR",,AmazonSNS,Amazon Simple Notification Service,"Amazon Web Services, Inc.",USW1-DeliveryAttempts-SQS,,3305176,There is no charge for SQS Notifications,06/01/2015 16:11:00,31/01/2015 23:59:00,"3,00000000","0,0000000000",USD,"0,00","0,00",0,None,"0,00"
48814732,331710882920,908611282160,LinkedLineItem,400000000222587000,01/01/2015 00:00:00,31/01/2015 23:59:00,03/02/2015 08:47:00,Dedalus Consolidada,Anhanguera FV,"Av. Eng. Luiz Carlos Berrini 550, cj.32, Sao Paulo, SP, 04571000, BR",,AWSDataTransfer,AWS Data Transfer,"Amazon Web Services, Inc.",DataTransfer-In-Bytes,,3510870,$0.000 per GB - data transfer in per month,06/01/2015 16:09:00,31/01/2015 23:59:00,"3,52821961","0,0000000000",USD,"0,00","0,00",0,None,"0,00"
48814732,331710882920,908611282160,LinkedLineItem,400000000224680000,01/01/2015 00:00:00,31/01/2015 23:59:00,03/02/2015 08:47:00,Dedalus Consolidada,Anhanguera FV,"Av. Eng. Luiz Carlos Berrini 550, cj.32, Sao Paulo, SP, 04571000, BR",,AWSDataTransfer,AWS Data Transfer,"Amazon Web Services, Inc.",SAE1-DataTransfer-Out-Bytes,,3510847,$0.230 per GB - next 40 TB / month data transfer out,06/01/2015 16:09:00,31/01/2015 23:59:00,"0,00000410","0,2439024390",USD,"0,00","0,00",0,None,"0,00"
48814732,331710882920,908611282160,LinkedLineItem,400000000225804000,01/01/2015 00:00:00,31/01/2015 23:59:00,03/02/2015 08:47:00,Dedalus Consolidada,Anhanguera FV,"Av. Eng. Luiz Carlos Berrini 550, cj.32, Sao Paulo, SP, 04571000, BR",,AmazonEC2,Amazon Elastic Compute Cloud,"Amazon Web Services, Inc.",BoxUsage:m3.medium,RunInstances,3746354,$0.070 per On Demand Linux m3.medium Instance Hour,13/01/2015 23:37:00,16/01/2015 15:51:00,"64,00000000","0,0692293438",USD,"4,43","0,00",0,None,"4,43"
48814732,331710882920,908611282160,LinkedLineItem,400000000223687000,01/01/2015 00:00:00,31/01/2015 23:59:00,03/02/2015 08:47:00,Dedalus Consolidada,Anhanguera FV,"Av. Eng. Luiz Carlos Berrini 550, cj.32, Sao Paulo, SP, 04571000, BR",,AWSDataTransfer,AWS Data Transfer,"Amazon Web Services, Inc.",EUC1-DataTransfer-Out-Bytes,,3510866,$0.000 per GB - first 1 GB of data transferred out per month,06/01/2015 16:09:00,31/01/2015 23:59:00,"0,00000419","0,0000000000",USD,"0,00","0,00",0,None,"0,00"
48814732,331710882920,908611282160,LinkedLineItem,400000000236113000,01/01/2015 00:00:00,31/01/2015 23:59:00,03/02/2015 08:47:00,Dedalus Consolidada,Anhanguera FV,"Av. Eng. Luiz Carlos Berrini 550, cj.32, Sao Paulo, SP, 04571000, BR",,AWSDataTransfer,AWS Data Transfer,"Amazon Web Services, Inc.",USE1-SAE1-AWS-In-Bytes,,3510830,$0.00 per GB - US East (Northern Virginia) data transfer from South America (Sao Paulo),06/01/2015 16:09:00,31/01/2015 23:59:00,"0,00000008","0,0000000000",USD,"0,00","0,00",0,None,"0,00"
48814732,331710882920,908611282160,LinkedLineItem,400000000224680000,01/01/2015 00:00:00,31/01/2015 23:59:00,03/02/2015 08:47:00,Dedalus Consolidada,Anhanguera FV,"Av. Eng. Luiz Carlos Berrini 550, cj.32, Sao Paulo, SP, 04571000, BR",,AmazonSNS,Amazon Simple Notification Service,"Amazon Web Services, Inc.",APN1-Requests-Tier1,,3305165,"First 1,000,000 Amazon SNS API Requests per month are free",06/01/2015 16:11:00,31/01/2015 23:59:00,"10,00000000","0,0000000000",USD,"0,00","0,00",0,None,"0,00"
48814732,331710882920,908611282160,LinkedLineItem,400000000224680000,01/01/2015 00:00:00,31/01/2015 23:59:00,03/02/2015 08:47:00,Dedalus Consolidada,Anhanguera FV,"Av. Eng. Luiz Carlos Berrini 550, cj.32, Sao Paulo, SP, 04571000, BR",,AWSDataTransfer,AWS Data Transfer,"Amazon Web Services, Inc.",APS1-DataTransfer-In-Bytes,,3510886,$0.000 per GB - data transfer in per month,06/01/2015 16:09:00,31/01/2015 23:59:00,"0,00000043","0,0000000000",USD,"0,00","0,00",0,None,"0,00"
48814732,331710882920,908611282160,LinkedLineItem,400000000224680000,01/01/2015 00:00:00,31/01/2015 23:59:00,03/02/2015 08:47:00,Dedalus Consolidada,Anhanguera FV,"Av. Eng. Luiz Carlos Berrini 550, cj.32, Sao Paulo, SP, 04571000, BR",,AWSDataTransfer,AWS Data Transfer,"Amazon Web Services, Inc.",DataTransfer-Regional-Bytes,,3510876,$0.010 per GB - regional data transfer - in/out/between EC2 AZs or using IPs or ELB,06/01/2015 16:09:00,31/01/2015 23:59:00,"119,59200036","0,0100000000",USD,"1,20","0,00",0,None,"1,20"
48814732,331710882920,908611282160,LinkedLineItem,400000000224680000,01/01/2015 00:00:00,31/01/2015 23:59:00,03/02/2015 08:47:00,Dedalus Consolidada,Anhanguera FV,"Av. Eng. Luiz Carlos Berrini 550, cj.32, Sao Paulo, SP, 04571000, BR",,AmazonSNS,Amazon Simple Notification Service,"Amazon Web Services, Inc.",APS1-DeliveryAttempts-SQS,,3305179,There is no charge for SQS Notifications,06/01/2015 16:11:00,31/01/2015 23:59:00,"3,00000000","0,0000000000",USD,"0,00","0,00",0,None,"0,00"
48814732,331710882920,908611282160,LinkedLineItem,400000000224680000,01/01/2015 00:00:00,31/01/2015 23:59:00,03/02/2015 08:47:00,Dedalus Consolidada,Anhanguera FV,"Av. Eng. Luiz Carlos Berrini 550, cj.32, Sao Paulo, SP, 04571000, BR",,AmazonSNS,Amazon Simple Notification Service,"Amazon Web Services, Inc.",Requests-Tier1,,3305159,"First 1,000,000 Amazon SNS API Requests per month are free",06/01/2015 16:11:00,31/01/2015 23:59:00,"10,00000000","0,0000000000",USD,"0,00","0,00",0,None,"0,00"
48814732,331710882920,908611282160,LinkedLineItem,400000000220893000,01/01/2015 00:00:00,31/01/2015 23:59:00,03/02/2015 08:47:00,Dedalus Consolidada,Anhanguera FV,"Av. Eng. Luiz Carlos Berrini 550, cj.32, Sao Paulo, SP, 04571000, BR",,AmazonEC2,Amazon Elastic Compute Cloud,"Amazon Web Services, Inc.",EBS:VolumeUsage.gp2,,3746615,$0.10 per GB-month of General Purpose (SSD) provisioned storage - US East (Northern Virginia),08/01/2015 20:29:00,20/01/2015 11:03:00,"1,06451631","0,1000003466",USD,"0,11","0,00",0,None,"0,11"
48814732,331710882920,908611282160,LinkedLineItem,400000000235245000,01/01/2015 00:00:00,31/01/2015 23:59:00,03/02/2015 08:47:00,Dedalus Consolidada,Anhanguera FV,"Av. Eng. Luiz Carlos Berrini 550, cj.32, Sao Paulo, SP, 04571000, BR",,AmazonEC2,Amazon Elastic Compute Cloud,"Amazon Web Services, Inc.",EBS:VolumeUsage.gp2,,3746615,AWS Reseller Program Discount:0043569825,14/01/2015 23:30:00,16/01/2015 15:51:00,"0,00000000",,USD,"0,00","-101,40",0,None,"-101,40"
48814732,331710882920,505474665010,LinkedLineItem,400000000224657000,01/01/2015 00:00:00,31/01/2015 23:59:00,03/02/2015 08:47:00,Dedalus Consolidada,OTT GVP,"Rua do Rocio 220, CJ 131, Sao Paulo, SP, 04552-903, BR",,AmazonSNS,Amazon Simple Notification Service,"Amazon Web Services, Inc.",SAE1-Requests-Tier1,,3305192,"$0.50 per 1,000,000 Amazon SNS API Requests per month thereafter",01/01/2015 00:00:00,31/01/2015 23:59:00,"712,00000000","0,0000004438",USD,"0,00","0,00",0,None,"0,00"
48814732,331710882920,505474665010,LinkedLineItem,400000000224657000,01/01/2015 00:00:00,31/01/2015 23:59:00,03/02/2015 08:47:00,Dedalus Consolidada,OTT GVP,"Rua do Rocio 220, CJ 131, Sao Paulo, SP, 04552-903, BR",,AmazonSNS,Amazon Simple Notification Service,"Amazon Web Services, Inc.",APS2-Requests-Tier1,,3305164,"First 1,000,000 Amazon SNS API Requests per month are free",01/01/2015 00:00:00,31/01/2015 23:59:00,"658,00000000","0,0000000000",USD,"0,00","0,00",0,None,"0,00"
48814732,331710882920,505474665010,LinkedLineItem,400000000222944000,01/01/2015 00:00:00,31/01/2015 23:59:00,03/02/2015 08:47:00,Dedalus Consolidada,OTT GVP,"Rua do Rocio 220, CJ 131, Sao Paulo, SP, 04552-903, BR",,AWSDataTransfer,AWS Data Transfer,"Amazon Web Services, Inc.",SAE1-USW1-AWS-In-Bytes,,3510953,$0.00 per GB - South America (Sao Paulo) data transfer from US West (Northern California),01/01/2015 00:00:00,31/01/2015 23:59:00,"0,00000051","0,0000000000",USD,"0,00","0,00",0,None,"0,00"
48814732,331710882920,505474665010,LinkedLineItem,400000000225791000,01/01/2015 00:00:00,31/01/2015 23:59:00,03/02/2015 08:47:00,Dedalus Consolidada,OTT GVP,"Rua do Rocio 220, CJ 131, Sao Paulo, SP, 04552-903, BR",,AWSDataTransfer,AWS Data Transfer,"Amazon Web Services, Inc.",USE1-APS2-AWS-In-Bytes,,3510824,$0.00 per GB - US East (Northern Virginia) data transfer from Asia Pacific (Sydney),01/01/2015 00:00:00,31/01/2015 23:59:00,"0,00000020","0,0000000000",USD,"0,00","0,00",0,None,"0,00"
